RatingID,UserID,MovieID,Rating,Timestamp
2312,105614,90270,4.39,2022-12-12 16:08:49.350239
2313,114442,7991,2.94,2023-07-04 16:08:49.350255
2314,68684,2518,2.73,2023-06-26 16:08:49.350271
2315,62505,40629,1.35,2022-11-10 16:08:49.350294
2316,109133,83791,1.27,2023-07-25 16:08:49.350309
2317,81850,3182,4.08,2023-01-03 16:08:49.350325
2318,44041,81679,3.22,2023-04-16 16:08:49.350341
2319,75528,103171,4.22,2022-10-19 16:08:49.350356
2320,59809,2170,3.04,2023-09-25 16:08:49.350374
2321,118535,117446,4.72,2022-12-02 16:08:49.350389
2322,9746,7817,1.49,2022-12-25 16:08:49.350420
2323,51576,115068,4.14,2023-02-17 16:08:49.350435
2324,14229,1601,2.9,2022-12-21 16:08:49.350451
2325,35157,34162,4.37,2023-06-26 16:08:49.350467
2326,4746,1092,1.51,2023-02-17 16:08:49.350482
2327,60503,120817,2.46,2022-12-26 16:08:49.350498
2328,63276,121148,3.36,2023-01-29 16:08:49.350514
2329,88707,33119,4.05,2023-07-25 16:08:49.350536
2330,21165,27595,1.74,2023-02-10 16:08:49.350552
2331,118535,121184,1.12,2023-07-12 16:08:49.350567
2332,34085,109066,2.37,2023-08-28 16:08:49.350583
2333,67249,44022,1.27,2023-07-22 16:08:49.350598
2334,76843,27829,1.93,2023-06-21 16:08:49.350620
2335,107537,98807,2.5,2023-09-08 16:08:49.350636
2336,48989,5251,2.79,2023-09-29 16:08:49.350652
2337,15227,97880,1.19,2023-03-19 16:08:49.350667
2338,71658,49276,4.98,2023-02-24 16:08:49.350683
2339,52735,34371,3.61,2023-01-03 16:08:49.350698
2340,33133,127292,3.71,2023-05-09 16:08:49.350714
2341,107445,72885,1.07,2022-12-18 16:08:49.350729
2342,45183,64010,2.7,2023-05-29 16:08:49.350745
2343,51684,78651,1.5,2022-11-16 16:08:49.350760
2344,127992,1285,2.99,2023-05-28 16:08:49.350776
2345,133486,78666,1.53,2023-07-20 16:08:49.350791
2346,42657,95105,3.54,2023-07-04 16:08:49.350807
2347,30431,40732,1.05,2023-02-12 16:08:49.350823
2348,14906,632,4.36,2023-08-28 16:08:49.350838
2349,6067,98415,2.81,2022-10-23 16:08:49.350854
2350,28866,114640,4.13,2023-03-10 16:08:49.350869
2351,2541,105620,3.56,2023-02-21 16:08:49.350885
2352,119443,3009,1.29,2023-06-03 16:08:49.350901
2353,91601,26259,3.17,2022-12-16 16:08:49.350916
2354,58600,66579,2.76,2023-04-28 16:08:49.350932
2355,44805,90458,3.5,2023-01-25 16:08:49.350948
2356,129025,108649,3.58,2023-01-14 16:08:49.350964
2357,20420,92658,1.15,2023-09-22 16:08:49.350980
2358,41222,61269,1.98,2022-11-04 16:08:49.350996
2359,131695,80818,2.65,2023-03-08 16:08:49.351011
2360,7404,2607,4.12,2023-05-04 16:08:49.351027
2361,52618,19,4.86,2023-08-16 16:08:49.351042
2362,130324,33389,2.82,2023-10-08 16:08:49.351058
2363,51586,6171,2.73,2023-02-24 16:08:49.351073
2364,113558,5313,1.29,2022-11-12 16:08:49.351089
2365,30388,27081,2.2,2023-02-11 16:08:49.351105
2366,13419,361,3.47,2022-12-12 16:08:49.351120
2367,38072,82926,2.23,2023-08-17 16:08:49.351136
2368,12042,31351,1.85,2023-07-30 16:08:49.351152
2369,98162,1683,4.38,2023-01-14 16:08:49.351167
2370,21488,80083,4.04,2023-03-24 16:08:49.351183
2371,40652,2313,2.34,2023-08-06 16:08:49.351199
2372,125185,117891,4.26,2023-03-21 16:08:49.351214
2373,29462,57845,1.95,2023-07-30 16:08:49.351230
2374,75309,7355,3.4,2023-08-09 16:08:49.351246
2375,67717,116754,5.0,2023-02-25 16:08:49.351261
2376,80469,96071,1.74,2023-09-08 16:08:49.351277
2377,28874,26226,3.18,2023-09-28 16:08:49.351292
2378,43805,78459,4.09,2022-10-21 16:08:49.351309
2379,35370,128085,2.03,2023-09-29 16:08:49.351324
2380,41517,4923,1.51,2023-01-19 16:08:49.351340
2381,124696,64897,4.67,2023-09-06 16:08:49.351355
2382,75033,5094,1.37,2023-02-12 16:08:49.351371
2383,92072,7078,2.63,2023-02-21 16:08:49.351386
2384,10378,90310,4.49,2023-10-09 16:08:49.351401
2385,46875,116901,4.87,2022-11-13 16:08:49.351421
2386,129862,7787,2.02,2023-06-27 16:08:49.351437
2387,91430,83318,1.08,2023-05-25 16:08:49.351452
2388,35370,8922,1.36,2023-07-18 16:08:49.351468
2389,68990,85131,4.6,2023-03-09 16:08:49.351483
2390,88,89616,1.14,2023-09-07 16:08:49.351499
2391,21488,107949,3.11,2022-10-21 16:08:49.351515
2392,86595,3400,4.65,2023-02-27 16:08:49.351531
2393,92226,113953,2.25,2023-06-16 16:08:49.351546
2394,53640,1489,1.57,2022-11-05 16:08:49.351562
2395,47844,34240,2.12,2023-07-23 16:08:49.351577
2396,119549,6152,4.57,2023-04-29 16:08:49.351593
2397,7713,6489,4.88,2023-02-03 16:08:49.351609
2398,37685,33245,2.33,2023-04-04 16:08:49.351624
2399,1233,3025,4.39,2023-04-14 16:08:49.351640
2400,125426,3902,2.92,2023-08-10 16:08:49.351656
2401,112405,119159,4.53,2023-03-17 16:08:49.351671
2402,125691,3874,1.43,2023-03-21 16:08:49.351687
2403,65907,91058,4.06,2023-10-08 16:08:49.351703
2404,56452,106158,3.26,2023-09-01 16:08:49.351718
2405,33467,3540,4.16,2022-12-16 16:08:49.351735
2406,124984,3537,2.6,2023-05-22 16:08:49.351751
2407,77668,103359,4.96,2023-05-29 16:08:49.351766
2408,53058,7306,4.61,2023-08-15 16:08:49.351782
2409,89064,65813,4.22,2023-10-05 16:08:49.351798
2410,118946,86033,1.11,2023-06-27 16:08:49.351813
2411,81563,89588,4.64,2023-07-03 16:08:49.351829
2412,99878,8959,1.37,2023-03-31 16:08:49.351844
2413,53157,46967,1.64,2023-01-12 16:08:49.351860
2414,119238,94144,4.19,2023-03-24 16:08:49.351875
2415,17060,1378,4.83,2023-08-23 16:08:49.351891
2416,37841,26991,3.54,2023-01-21 16:08:49.351907
2417,58972,113035,3.26,2023-09-30 16:08:49.351930
2418,1644,83807,2.83,2022-12-09 16:08:49.351952
2419,65858,71804,4.11,2023-02-03 16:08:49.351968
2420,107266,80731,4.17,2022-12-21 16:08:49.351984
2421,52596,106136,4.26,2023-04-18 16:08:49.352000
2422,27670,102997,4.73,2023-08-16 16:08:49.352017
2423,56070,6344,1.56,2023-06-04 16:08:49.352032
2424,135603,109463,2.6,2023-02-10 16:08:49.352048
2425,88457,82261,4.9,2023-06-21 16:08:49.352063
2426,40259,126048,3.3,2023-04-20 16:08:49.352080
2427,88457,106736,3.76,2022-11-02 16:08:49.352095
2428,69555,6531,4.11,2023-04-12 16:08:49.352111
2429,83592,109989,1.22,2023-09-24 16:08:49.352127
2430,19154,6241,3.44,2022-10-31 16:08:49.352143
2431,68026,73744,2.62,2023-06-30 16:08:49.352169
2432,59828,40436,1.24,2023-02-15 16:08:49.352184
2433,17843,3928,3.79,2023-06-18 16:08:49.352200
2434,116603,131128,4.12,2023-01-31 16:08:49.352226
2435,82978,101973,4.59,2023-05-08 16:08:49.352247
2436,98816,64701,4.91,2023-01-26 16:08:49.352262
2437,12012,894,1.97,2023-07-28 16:08:49.352278
2438,60758,75994,4.06,2022-12-04 16:08:49.352294
2439,106112,26338,4.01,2023-08-15 16:08:49.352309
2440,18757,68965,1.31,2023-03-12 16:08:49.352325
2441,19297,782,4.14,2023-05-17 16:08:49.352341
2442,116177,115715,2.12,2023-03-28 16:08:49.352356
2443,52879,36086,3.01,2023-10-01 16:08:49.352372
2444,8369,87413,1.21,2023-09-17 16:08:49.352387
2445,73514,92172,2.82,2023-05-08 16:08:49.352402
2446,6690,31203,2.42,2023-01-18 16:08:49.352418
2447,126575,81396,3.89,2022-12-29 16:08:49.352434
2448,76125,89427,1.74,2023-02-09 16:08:49.352449
2449,607,87063,2.52,2023-08-13 16:08:49.352465
2450,133919,130982,1.35,2023-10-12 16:08:49.352487
2451,11064,8664,3.25,2023-06-26 16:08:49.352503
2452,28216,92672,2.33,2022-10-29 16:08:49.352519
2453,2241,81751,3.53,2023-04-15 16:08:49.352540
2454,24034,4214,3.12,2023-09-08 16:08:49.352556
2455,122233,110132,1.41,2023-02-09 16:08:49.352571
2456,43344,65762,3.57,2023-10-09 16:08:49.352587
2457,36073,5835,3.79,2023-04-10 16:08:49.352602
2458,6075,71748,2.37,2023-05-09 16:08:49.352617
2459,29885,25980,3.0,2023-04-10 16:08:49.352640
2460,25265,42736,3.22,2023-03-24 16:08:49.352656
2461,111422,91566,1.7,2023-08-22 16:08:49.352677
2462,52178,119310,4.38,2023-06-30 16:08:49.352692
2463,133158,123945,1.08,2023-01-13 16:08:49.352708
2464,115344,115357,3.41,2022-12-15 16:08:49.352724
2465,10386,114854,3.7,2022-12-29 16:08:49.352740
2466,20586,5406,1.34,2022-11-03 16:08:49.352770
2467,90725,5019,2.5,2023-06-04 16:08:49.352787
2468,36782,2138,4.45,2023-06-28 16:08:49.352808
2469,104766,104872,1.31,2023-09-08 16:08:49.352824
2470,49405,1806,1.64,2022-11-02 16:08:49.352839
2471,56393,92343,3.57,2022-12-05 16:08:49.352855
2472,25276,100577,3.62,2022-11-19 16:08:49.352871
2473,9787,3538,4.86,2023-05-27 16:08:49.352887
2474,28874,64953,3.77,2023-01-26 16:08:49.352902
2475,67959,4286,4.82,2023-05-06 16:08:49.352925
2476,12962,25941,3.57,2023-07-13 16:08:49.352946
2477,133158,88690,1.81,2022-10-19 16:08:49.352961
2478,52879,53318,4.66,2022-11-24 16:08:49.352977
2479,91142,61493,4.11,2023-01-04 16:08:49.352993
2480,118580,2383,4.41,2023-02-02 16:08:49.353010
2481,115344,70500,2.04,2023-08-24 16:08:49.353025
2482,135804,120246,3.28,2022-11-29 16:08:49.353042
2483,111682,8291,2.94,2023-05-24 16:08:49.353065
2484,80469,76293,1.47,2023-01-28 16:08:49.353087
2485,81768,84538,3.15,2023-01-07 16:08:49.353102
2486,42951,592,2.74,2023-09-01 16:08:49.353118
2487,6690,504,1.7,2023-01-28 16:08:49.353134
2488,59397,4230,3.05,2023-07-28 16:08:49.353149
2489,50744,101237,2.33,2023-03-27 16:08:49.353166
2490,22732,51082,3.67,2023-04-26 16:08:49.353181
2491,85006,95014,2.78,2023-04-11 16:08:49.353197
2492,61200,52456,1.85,2023-01-16 16:08:49.353213
2493,109646,1622,1.82,2022-11-24 16:08:49.353228
2494,130579,70062,4.47,2023-02-08 16:08:49.353251
2495,109798,26476,3.96,2023-09-08 16:08:49.353267
2496,67904,102354,3.51,2023-01-21 16:08:49.353283
2497,95314,3102,3.64,2023-03-21 16:08:49.353306
2498,110030,4741,2.48,2023-06-18 16:08:49.353328
2499,96001,8540,2.48,2023-02-25 16:08:49.353345
2500,28426,75823,4.05,2023-03-19 16:08:49.353360
2501,47832,113739,4.82,2023-04-04 16:08:49.353376
2502,6067,78949,2.05,2023-08-20 16:08:49.353392
2503,95335,86795,4.95,2023-06-21 16:08:49.353408
2504,5345,60128,1.96,2023-01-07 16:08:49.353424
2505,82278,115475,4.6,2023-05-03 16:08:49.353439
2506,44815,126174,3.03,2023-06-07 16:08:49.353455
2507,118094,112774,3.96,2022-12-25 16:08:49.353471
2508,48146,127843,1.53,2023-05-11 16:08:49.353487
2509,10810,339,2.81,2023-04-27 16:08:49.353502
2510,84414,59665,4.84,2023-04-30 16:08:49.353525
2511,23337,8535,2.91,2022-12-22 16:08:49.353540
2512,114874,1141,3.12,2023-08-23 16:08:49.353556
2513,25144,110637,3.82,2023-01-30 16:08:49.353578
2514,64270,33722,1.83,2023-08-07 16:08:49.353594
2515,25966,105271,2.49,2023-09-26 16:08:49.353617
2516,138057,97552,2.07,2022-12-18 16:08:49.353634
2517,118992,114758,1.58,2023-06-29 16:08:49.353660
2518,80849,90866,2.66,2023-09-10 16:08:49.353676
2519,29015,3721,4.95,2023-09-28 16:08:49.353692
2520,21354,2345,2.51,2022-12-15 16:08:49.353707
2521,101347,51341,2.78,2023-03-30 16:08:49.353723
2522,18515,117430,2.13,2023-04-17 16:08:49.353739
2523,27328,118962,2.9,2022-11-02 16:08:49.353754
2524,44805,78054,4.28,2023-02-17 16:08:49.353777
2525,103634,107130,1.66,2023-02-08 16:08:49.353792
2526,129942,109189,1.16,2023-10-10 16:08:49.353808
2527,39767,123587,2.08,2023-07-31 16:08:49.353823
2528,46344,115176,3.52,2023-05-19 16:08:49.353839
2529,133097,115885,1.61,2023-07-21 16:08:49.353854
2530,88209,110781,1.49,2022-12-04 16:08:49.353870
2531,92061,126166,4.58,2023-07-13 16:08:49.353886
2532,84517,32316,1.6,2023-05-16 16:08:49.353901
2533,24861,7198,4.19,2023-10-06 16:08:49.353917
2534,67869,122683,4.34,2023-08-18 16:08:49.353933
2535,98924,107632,1.68,2023-08-26 16:08:49.353948
2536,53613,54,2.64,2023-06-25 16:08:49.353964
2537,73115,3628,1.05,2023-09-20 16:08:49.353979
2538,124452,102590,3.96,2022-12-27 16:08:49.353995
2539,1110,94659,1.05,2023-01-19 16:08:49.354011
2540,56938,117875,4.4,2023-03-19 16:08:49.354026
2541,15578,5532,4.52,2023-05-24 16:08:49.354043
2542,107780,3129,1.55,2023-05-07 16:08:49.354072
2543,105131,119157,4.33,2023-03-15 16:08:49.354087
2544,78278,80074,1.03,2023-08-06 16:08:49.354103
2545,52331,53853,2.54,2023-06-21 16:08:49.354118
2546,64270,6030,3.62,2023-01-02 16:08:49.354136
2547,17843,91595,2.05,2023-04-07 16:08:49.354159
2548,99741,127957,2.55,2023-04-26 16:08:49.354174
2549,77077,91503,1.01,2023-05-10 16:08:49.354190
2550,15768,39414,1.38,2023-01-24 16:08:49.354206
2551,93564,8724,2.1,2023-08-24 16:08:49.354221
2552,98854,3579,2.68,2022-12-29 16:08:49.354237
2553,54511,2973,4.39,2023-02-27 16:08:49.354252
2554,76211,33581,3.93,2022-12-27 16:08:49.354269
2555,9657,79469,2.73,2023-09-07 16:08:49.354284
2556,8731,58709,4.43,2023-03-23 16:08:49.354300
2557,62852,92633,2.95,2023-08-01 16:08:49.354315
2558,127992,58111,2.09,2022-12-30 16:08:49.354331
2559,70547,126584,4.99,2022-12-09 16:08:49.354354
2560,125909,101283,4.42,2023-08-18 16:08:49.354370
2561,73769,68329,1.71,2023-01-15 16:08:49.354387
2562,33567,106417,2.93,2023-04-18 16:08:49.354403
2563,23442,521,3.07,2023-09-30 16:08:49.354419
2564,128697,1544,3.21,2023-04-23 16:08:49.354442
2565,25958,79863,4.58,2023-10-01 16:08:49.354457
2566,76171,1901,2.79,2023-02-10 16:08:49.354478
2567,41991,26755,1.64,2022-12-25 16:08:49.354494
2568,51586,115558,4.13,2023-04-18 16:08:49.354510
2569,2728,118948,3.68,2023-05-28 16:08:49.354525
2570,12457,8749,3.74,2022-10-20 16:08:49.354541
2571,5816,93764,1.04,2023-06-15 16:08:49.354557
2572,52762,6016,1.63,2023-10-04 16:08:49.354580
2573,83091,3162,1.69,2023-02-17 16:08:49.354602
2574,33680,52460,2.72,2023-09-06 16:08:49.354619
2575,5382,81516,1.89,2022-11-06 16:08:49.354634
2576,23429,3090,3.89,2023-05-29 16:08:49.354650
2577,66800,98411,4.63,2023-07-11 16:08:49.354666
2578,33567,117314,3.36,2023-01-26 16:08:49.354682
2579,56070,2430,4.91,2023-03-27 16:08:49.354698
2580,19187,512,3.26,2023-01-19 16:08:49.354714
2581,100304,44100,2.42,2023-08-14 16:08:49.354729
2582,66864,26268,2.74,2023-05-01 16:08:49.354745
2583,19085,91630,3.2,2023-07-18 16:08:49.354761
2584,60341,74156,3.52,2023-01-04 16:08:49.354776
2585,78515,26308,1.46,2023-05-21 16:08:49.354799
2586,88,31702,4.33,2023-08-20 16:08:49.354814
2587,16682,6734,4.22,2023-07-19 16:08:49.354830
2588,2701,128914,1.59,2023-06-06 16:08:49.354845
2589,53384,49205,2.43,2023-03-05 16:08:49.354861
2590,69459,1926,4.75,2023-09-27 16:08:49.354876
2591,47844,114497,2.35,2023-01-09 16:08:49.354892
2592,82528,105420,1.55,2023-03-14 16:08:49.354907
2593,23683,3868,4.86,2023-08-08 16:08:49.354923
2594,76006,109420,1.01,2022-10-21 16:08:49.354946
2595,1640,96210,2.19,2023-06-27 16:08:49.354961
2596,41818,80725,2.28,2023-08-09 16:08:49.354977
2597,64378,89979,4.22,2023-05-20 16:08:49.354992
2598,45492,776,3.49,2023-06-08 16:08:49.355008
2599,50814,103275,2.02,2022-11-12 16:08:49.355023
2600,11411,8366,1.41,2023-03-28 16:08:49.355047
2601,18619,94308,4.85,2023-07-29 16:08:49.355062
2602,73448,97759,3.53,2022-11-07 16:08:49.355084
2603,9746,105086,1.35,2023-07-03 16:08:49.355099
2604,43971,5128,4.72,2022-12-30 16:08:49.355114
2605,92061,47150,4.06,2023-10-05 16:08:49.355130
2606,53091,5780,2.48,2023-05-28 16:08:49.355146
2607,81658,104211,2.93,2023-04-23 16:08:49.355162
2608,26268,1942,4.76,2023-08-09 16:08:49.355178
2609,124164,93923,3.5,2023-09-11 16:08:49.355193
2610,70570,26514,2.01,2023-08-03 16:08:49.355222
2611,62751,57528,1.07,2022-10-27 16:08:49.355238
2612,89721,119661,4.48,2023-03-11 16:08:49.355254
2613,65502,75929,3.0,2023-01-05 16:08:49.355270
2614,64308,4332,1.99,2023-08-26 16:08:49.355285
2615,80428,900,2.57,2023-04-18 16:08:49.355301
2616,121626,59485,3.97,2023-02-07 16:08:49.355316
2617,49336,76862,4.01,2023-10-04 16:08:49.355332
2618,9787,126040,1.69,2023-05-15 16:08:49.355348
2619,1220,69469,4.29,2022-11-20 16:08:49.355363
2620,76211,4057,1.25,2023-03-10 16:08:49.355379
2621,135507,26158,4.06,2023-05-12 16:08:49.355394
2622,29365,104813,3.36,2023-01-13 16:08:49.355424
2623,20539,59107,1.45,2023-08-09 16:08:49.355447
2624,118535,67070,3.31,2022-10-16 16:08:49.355463
2625,52963,78174,2.16,2023-01-07 16:08:49.355479
2626,116603,5571,2.13,2023-01-30 16:08:49.355502
2627,92226,64034,2.17,2023-04-17 16:08:49.355517
2628,56406,68442,4.53,2022-12-31 16:08:49.355533
2629,67378,3326,3.24,2023-06-10 16:08:49.355550
2630,109391,96250,1.79,2023-04-04 16:08:49.355566
2631,47241,71348,4.18,2023-04-13 16:08:49.355582
2632,76977,102901,4.43,2023-05-21 16:08:49.355597
2633,29568,78715,2.27,2023-01-06 16:08:49.355613
2634,13935,53849,2.75,2023-05-22 16:08:49.355628
2635,572,109623,1.36,2023-06-05 16:08:49.355644
2636,68480,90719,2.77,2023-06-06 16:08:49.355660
2637,88530,5699,1.27,2023-02-19 16:08:49.355675
2638,89543,104243,3.87,2023-01-11 16:08:49.355691
2639,40461,26487,1.94,2023-03-11 16:08:49.355706
2640,129862,105150,3.56,2023-04-10 16:08:49.355727
2641,112606,2653,2.16,2023-06-20 16:08:49.355743
2642,50661,6905,2.59,2023-09-18 16:08:49.355766
2643,87227,89300,3.09,2023-08-16 16:08:49.355782
2644,91134,85401,2.21,2023-08-22 16:08:49.355797
2645,76187,4685,4.34,2023-07-12 16:08:49.355813
2646,8940,31702,4.8,2023-07-08 16:08:49.355828
2647,80743,126008,1.52,2023-03-11 16:08:49.355844
2648,6425,6988,4.82,2022-12-26 16:08:49.355859
2649,33940,5215,1.88,2023-02-27 16:08:49.355875
2650,82528,37960,1.65,2023-06-19 16:08:49.355890
2651,127439,48696,2.27,2023-06-09 16:08:49.355906
2652,112487,727,2.6,2023-06-12 16:08:49.355923
2653,7645,89829,3.36,2023-07-31 16:08:49.355942
2654,70589,6154,4.88,2023-04-10 16:08:49.355959
2655,49729,126322,3.82,2023-10-15 16:08:49.355984
2656,11189,66813,3.13,2023-10-10 16:08:49.356000
2657,98386,3139,2.13,2022-12-02 16:08:49.356016
2658,110933,6337,4.32,2023-09-01 16:08:49.356038
2659,113494,101164,3.16,2022-11-23 16:08:49.356053
2660,96212,56748,3.35,2023-05-03 16:08:49.356076
2661,120464,43022,1.08,2023-05-21 16:08:49.356093
2662,106828,33090,3.97,2023-10-05 16:08:49.356108
2663,46082,7253,3.7,2023-07-24 16:08:49.356123
2664,114874,108719,2.1,2023-03-06 16:08:49.356139
2665,19085,59031,3.38,2023-04-11 16:08:49.356162
2666,103668,101692,4.98,2023-05-22 16:08:49.356177
2667,74959,6388,2.52,2023-03-31 16:08:49.356193
2668,48786,87608,1.54,2023-02-15 16:08:49.356208
2669,14293,100308,4.78,2023-04-03 16:08:49.356224
2670,77077,2952,1.4,2023-04-25 16:08:49.356240
2671,128827,92272,1.86,2023-09-06 16:08:49.356256
2672,38125,100101,4.37,2023-07-08 16:08:49.356271
2673,23366,82447,1.99,2023-05-19 16:08:49.356287
2674,98233,107061,3.62,2023-09-29 16:08:49.356310
2675,64132,4304,4.25,2023-02-23 16:08:49.356326
2676,35465,54778,2.94,2022-11-06 16:08:49.356349
2677,34902,129407,2.75,2023-09-06 16:08:49.356372
2678,74959,102664,2.2,2023-02-13 16:08:49.356388
2679,138027,109862,1.75,2023-02-23 16:08:49.356403
2680,127775,9008,2.94,2022-10-23 16:08:49.356426
2681,59333,51486,4.39,2023-07-22 16:08:49.356441
2682,49629,39615,3.42,2022-10-18 16:08:49.356457
2683,77668,2728,1.85,2023-09-02 16:08:49.356473
2684,103447,1417,3.74,2023-10-02 16:08:49.356489
2685,23780,6554,3.48,2022-11-20 16:08:49.356517
2686,121035,111401,3.63,2023-07-02 16:08:49.356540
2687,133097,71823,3.88,2023-10-14 16:08:49.356565
2688,62505,70201,2.48,2023-10-04 16:08:49.356580
2689,72044,26301,1.85,2023-03-24 16:08:49.356595
2690,115896,5088,4.13,2023-04-26 16:08:49.356611
2691,119430,105215,2.03,2023-08-19 16:08:49.356627
2692,10231,5174,4.39,2023-07-30 16:08:49.356643
2693,60001,1801,2.2,2023-05-12 16:08:49.356659
2694,86630,107643,4.74,2023-08-02 16:08:49.356674
2695,87461,80661,4.53,2023-04-23 16:08:49.356690
2696,25144,6621,3.42,2022-11-12 16:08:49.356705
2697,10234,97817,4.86,2023-09-16 16:08:49.356721
2698,38818,89030,2.84,2023-03-20 16:08:49.356736
2699,53263,3845,3.63,2023-02-15 16:08:49.356752
2700,49273,26008,1.65,2022-10-26 16:08:49.356767
2701,105574,3483,3.14,2023-08-24 16:08:49.356783
2702,8295,101999,1.81,2023-04-20 16:08:49.356798
2703,73029,109687,4.16,2023-01-13 16:08:49.356813
2704,81415,5143,2.16,2022-12-05 16:08:49.356829
2705,26498,1225,2.98,2023-03-08 16:08:49.356845
2706,106457,7322,4.09,2023-06-01 16:08:49.356861
2707,109391,1682,2.95,2023-02-14 16:08:49.356877
2708,99542,5473,1.87,2023-01-07 16:08:49.356892
2709,34085,46409,3.18,2023-02-25 16:08:49.356908
2710,26268,1754,4.92,2023-07-30 16:08:49.356924
2711,87953,47501,2.41,2023-01-21 16:08:49.356939
2712,86059,123947,1.63,2023-03-02 16:08:49.356955
2713,122068,97694,3.31,2023-04-09 16:08:49.356970
2714,58600,109237,4.71,2023-08-01 16:08:49.356986
2715,36348,109209,2.5,2023-09-04 16:08:49.357002
2716,26420,125956,4.06,2023-01-10 16:08:49.357018
2717,86701,8894,1.78,2023-09-13 16:08:49.357033
2718,72517,130219,2.04,2023-06-23 16:08:49.357049
2719,99280,58269,3.68,2023-01-23 16:08:49.357064
2720,92096,67792,3.01,2023-05-25 16:08:49.357080
2721,22046,26453,1.23,2023-09-30 16:08:49.357095
2722,57410,4162,4.0,2023-09-27 16:08:49.357111
2723,15559,3837,4.28,2023-06-13 16:08:49.357126
2724,36623,129295,2.43,2023-05-30 16:08:49.357142
2725,128859,87417,4.42,2023-01-01 16:08:49.357158
2726,96040,1878,3.21,2023-09-03 16:08:49.357173
2727,5209,90,2.85,2023-04-29 16:08:49.357189
2728,97601,27627,2.68,2023-09-06 16:08:49.357205
2729,67717,2508,1.51,2023-01-30 16:08:49.357220
2730,129862,3360,3.04,2023-09-15 16:08:49.357236
2731,51076,52570,4.25,2022-10-21 16:08:49.357263
2732,103250,127108,1.51,2023-02-28 16:08:49.357279
2733,91978,27178,1.6,2023-03-31 16:08:49.357295
2734,76006,58162,2.23,2023-05-15 16:08:49.357311
2735,122124,32158,4.06,2023-09-12 16:08:49.357337
2736,83217,83193,2.02,2023-04-23 16:08:49.357353
2737,53147,59256,3.07,2023-05-02 16:08:49.357368
2738,35370,94784,2.52,2023-05-11 16:08:49.357384
2739,57906,7441,2.26,2023-07-28 16:08:49.357400
2740,48465,71691,4.87,2023-02-23 16:08:49.357416
2741,87194,8975,3.12,2023-03-10 16:08:49.357432
2742,33467,950,1.4,2022-11-18 16:08:49.357456
2743,103997,80680,4.86,2023-02-24 16:08:49.357472
2744,85226,3403,1.34,2023-07-31 16:08:49.357488
2745,74374,71462,2.02,2022-11-07 16:08:49.357504
2746,19398,4169,2.03,2023-02-12 16:08:49.357527
2747,49329,1197,4.53,2023-02-02 16:08:49.357544
2748,31024,45186,1.57,2023-09-21 16:08:49.357560
2749,7713,8687,3.49,2023-09-27 16:08:49.357575
2750,96001,127196,3.86,2022-10-26 16:08:49.357591
2751,78043,5117,3.4,2023-05-30 16:08:49.357625
2752,52927,117362,3.49,2023-04-08 16:08:49.357642
2753,79885,113218,2.24,2023-09-01 16:08:49.357657
2754,134266,55713,1.36,2023-02-11 16:08:49.357672
2755,91104,73099,3.95,2023-04-29 16:08:49.357688
2756,129127,9019,3.28,2023-07-06 16:08:49.357720
2757,135087,113149,4.13,2023-05-18 16:08:49.357737
2758,89543,3947,1.97,2023-03-05 16:08:49.357752
2759,76689,69670,4.07,2023-09-06 16:08:49.357768
2760,34085,89102,4.59,2022-11-04 16:08:49.357783
2761,107299,117578,1.75,2023-09-11 16:08:49.357800
2762,42322,100315,4.81,2023-04-19 16:08:49.357815
2763,104511,108647,3.28,2023-01-31 16:08:49.357831
2764,49013,8945,3.03,2023-01-11 16:08:49.357846
2765,100652,1198,1.5,2023-06-22 16:08:49.357862
2766,45676,50160,1.67,2023-02-21 16:08:49.357878
2767,52879,5798,2.14,2023-06-18 16:08:49.357903
2768,69474,7152,1.95,2023-05-29 16:08:49.357925
2769,54807,46770,4.5,2022-12-07 16:08:49.357941
2770,115896,100003,2.16,2022-11-12 16:08:49.357957
2771,53521,114062,2.58,2023-06-04 16:08:49.357973
2772,125691,100006,2.33,2022-11-01 16:08:49.357989
2773,115195,100494,4.84,2023-07-10 16:08:49.358004
2774,38013,93189,3.4,2023-04-25 16:08:49.358020
2775,134439,7119,3.72,2023-07-31 16:08:49.358035
2776,54497,8980,3.26,2022-11-26 16:08:49.358051
2777,100460,128836,1.46,2023-05-21 16:08:49.358067
2778,40259,959,2.43,2023-03-21 16:08:49.358090
2779,73115,3829,4.55,2022-12-29 16:08:49.358107
2780,28142,95023,3.14,2022-11-11 16:08:49.358123
2781,107445,118524,2.42,2023-05-15 16:08:49.358145
2782,48943,98160,3.85,2023-02-28 16:08:49.358164
2783,61200,58617,4.87,2023-01-09 16:08:49.358181
2784,43639,32589,4.88,2023-09-19 16:08:49.358196
2785,88094,99417,4.09,2023-05-09 16:08:49.358220
2786,98062,110387,2.25,2023-09-01 16:08:49.358236
2787,27785,77810,4.2,2023-01-23 16:08:49.358252
2788,100007,6149,1.08,2023-09-22 16:08:49.358268
2789,79072,3996,2.92,2023-01-15 16:08:49.358283
2790,36656,172,2.94,2023-09-07 16:08:49.358299
2791,92120,27491,2.64,2023-03-03 16:08:49.358314
2792,106932,108979,1.97,2023-03-20 16:08:49.358330
2793,68026,32589,2.83,2023-05-27 16:08:49.358353
